ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
622	"ENSG00000185513"	"L3MBTL1"	chr20	+	43528656	43529368	43528656	43528745	43529263	43529368	622	7,13,8	8,12,12	3,17,14	4,2,8	667	149	0.109346561082	0.2754157358444217	0.164,0.195,0.13	0.143,0.655,0.281	-0.197
623	"ENSG00000185513"	"L3MBTL1"	chr20	+	43530283	43530889	43530283	43530419	43530797	43530889	623	19,18,19	4,4,2	23,33,18	5,2,3	527	149	0.599475558006	0.9621780869168599	0.573,0.56,0.729	0.565,0.823,0.629	-0.052
624	"ENSG00000185513"	"L3MBTL1"	chr20	+	43530283	43532924	43530283	43530419	43532772	43532924	624	63,84,85	8,2,2	81,96,78	4,4,4	2502	149	0.950977640181	1.0	0.319,0.714,0.717	0.547,0.588,0.537	0.026
625	"ENSG00000185513"	"L3MBTL1"	chr20	+	43530283	43532924	43530283	43530889	43532772	43532924	625	47,70,72	8,7,4	60,70,66	3,7,6	2032	149	0.582607794888	0.945279406061696	0.301,0.423,0.569	0.595,0.423,0.446	-0.057
626	"ENSG00000185513"	"L3MBTL1"	chr20	+	43534283	43534942	43534283	43534394	43534827	43534942	626	10,12,10	17,15,9	14,11,14	14,12,9	582	149	0.290442751686	0.5806172880526252	0.131,0.17,0.221	0.204,0.19,0.285	-0.052
627	"ENSG00000185513"	"L3MBTL1"	chr20	+	43536096	43536458	43536096	43536294	43536408	43536458	627	0,2,1	11,24,11	0,1,2	8,12,26	263	149	1	1.0	0.0,0.045,0.049	0.0,0.045,0.042	0.002
628	"ENSG00000185513"	"L3MBTL1"	chr20	+	43540752	43541189	43540752	43540815	43540933	43541189	628	5,17,15	3,9,3	7,21,6	2,4,4	267	149	0.579883851838	0.9425055983163139	0.482,0.513,0.736	0.661,0.746,0.456	-0.044
629	"ENSG00000198276"	"UCKL1"	chr20	-	63940949	63941208	63940949	63941043	63941109	63941208	629	6,14,16	66,57,53	26,16,23	47,50,43	215	149	0.00129067449089	0.00720594674958319	0.059,0.145,0.173	0.277,0.182,0.27	-0.117
630	"ENSG00000198276"	"UCKL1"	chr20	-	63945804	63946267	63945804	63945975	63946160	63946267	630	29,20,27	85,75,77	32,61,40	75,80,75	334	149	0.00209638127393	0.010696518961082833	0.132,0.106,0.135	0.16,0.254,0.192	-0.078
631	"ENSG00000203896"	"LIME1"	chr20	+	63737820	63738060	63737820	63737902	63737972	63738060	631	6,6,9	2,7,3	7,14,13	6,2,2	219	149	0.279184798882	0.5652797407548915	0.671,0.368,0.671	0.443,0.826,0.816	-0.125
632	"ENSG00000203896"	"LIME1"	chr20	+	63737820	63738060	63737820	63737902	63738007	63738060	632	9,7,15	9,8,18	13,17,21	9,11,8	254	149	0.0377568682148	0.1182022421732882	0.37,0.339,0.328	0.459,0.476,0.606	-0.168
633	"ENSG00000203896"	"LIME1"	chr20	+	63738007	63738499	63738007	63738060	63738182	63738499	633	2,2,0	14,15,24	2,6,1	24,22,20	271	149	0.167910550534	0.37983011822028373	0.073,0.068,0.0	0.044,0.13,0.027	-0.02
636	"ENSG00000174365"	"SNHG11"	chr20	+	38446671	38447623	38446671	38446940	38447465	38447623	636	40,42,43	0,0,1	66,84,67	0,0,1	674	149	1	1.0	1.0,1.0,0.905	1.0,1.0,0.937	-0.011
637	"ENSG00000174365"	"SNHG11"	chr20	+	38446671	38447623	38446671	38446948	38447465	38447623	637	36,41,41	3,1,0	64,80,62	6,5,6	666	149	0.0173777456046	0.06257651359819119	0.729,0.902,1.0	0.705,0.782,0.698	0.149
638	"ENSG00000174365"	"SNHG11"	chr20	+	38446671	38447623	38446671	38447012	38447465	38447623	638	26,28,20	18,14,19	35,37,35	46,36,42	602	149	0.045958590603	0.1384645127614804	0.263,0.331,0.207	0.158,0.203,0.171	0.09
639	"ENSG00000174365"	"SNHG11"	chr20	+	38446671	38447623	38446671	38447076	38447465	38447623	639	21,24,16	0,1,1	29,26,28	0,1,0	538	149	1	1.0	1.0,0.869,0.816	1.0,0.878,1.0	-0.064
641	"ENSG00000174365"	"SNHG11"	chr20	+	38446671	38447623	38446671	38447012	38447564	38447623	641	50,49,41	0,0,0	91,95,90	0,1,0	701	149	1	1.0	1.0,1.0,1.0	1.0,0.953,1.0	0.016
642	"ENSG00000174365"	"SNHG11"	chr20	+	38446671	38448730	38446671	38447012	38448661	38448730	642	47,49,36	0,0,0	64,74,77	0,0,1	1798	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.865	0.045
643	"ENSG00000174365"	"SNHG11"	chr20	+	38446671	38448730	38446671	38447623	38448661	38448730	643	19,17,14	31,25,31	25,34,38	78,87,66	1187	149	0.256025683184	0.5258868154046898	0.071,0.079,0.054	0.039,0.047,0.067	0.017
644	"ENSG00000174365"	"SNHG11"	chr20	+	38446671	38448730	38446671	38447623	38448665	38448730	644	19,17,14	1,1,2	26,37,42	7,5,3	1191	149	0.257318025497	0.5283971241174412	0.704,0.68,0.467	0.317,0.481,0.637	0.139
645	"ENSG00000174365"	"SNHG11"	chr20	+	38448661	38450447	38448661	38448730	38450261	38450447	645	85,60,75	7,5,9	90,176,125	28,14,28	1680	149	0.0744946078171	0.20401980292266905	0.519,0.516,0.425	0.222,0.527,0.284	0.142
646	"ENSG00000174365"	"SNHG11"	chr20	+	38447465	38450447	38447465	38448730	38450335	38450447	646	98,73,90	16,20,20	109,189,142	63,74,43	1754	149	0.00144771896789	0.007895313733579813	0.342,0.237,0.277	0.128,0.178,0.219	0.11
647	"ENSG00000174365"	"SNHG11"	chr20	+	38450261	38450921	38450261	38450447	38450532	38450921	647	26,10,16	35,57,43	23,38,34	80,78,68	234	149	0.674844574031	1.0	0.321,0.1,0.192	0.155,0.237,0.241	-0.007
650	"ENSG00000196756"	"SNHG17"	chr20	-	38420587	38421098	38420587	38420900	38421005	38421098	650	9,12,10	115,126,153	29,17,39	323,415,431	254	149	0.836101409596	1.0	0.044,0.053,0.037	0.05,0.023,0.05	0.004
651	"ENSG00000196756"	"SNHG17"	chr20	-	38421005	38422241	38421005	38421098	38422011	38422241	651	182,209,204	0,1,0	236,318,298	2,1,0	1062	149	0.936793489817	1.0	1.0,0.967,1.0	0.943,0.978,1.0	0.015
652	"ENSG00000196756"	"SNHG17"	chr20	-	38421005	38422241	38421005	38421098	38422045	38422241	652	186,218,212	0,0,0	250,329,311	0,0,4	1096	149	0.554436559051	0.9142615125805928	1.0,1.0,1.0	1.0,1.0,0.914	0.029
653	"ENSG00000196756"	"SNHG17"	chr20	-	38421005	38422241	38421005	38421098	38422086	38422241	653	203,229,224	53,52,49	266,357,332	111,128,130	1137	149	0.000223512085643	0.0016379279031637954	0.334,0.366,0.375	0.239,0.268,0.251	0.106
654	"ENSG00000196756"	"SNHG17"	chr20	-	38421005	38422241	38421005	38421098	38422091	38422241	654	209,232,227	26,55,35	272,366,341	125,158,171	1142	149	8.9114203794e-09	2.0699799313384072e-07	0.512,0.355,0.458	0.221,0.232,0.206	0.222
655	"ENSG00000196756"	"SNHG17"	chr20	-	38421005	38422241	38421005	38421098	38422095	38422241	655	214,234,229	0,5,8	283,379,353	10,10,13	1146	149	0.0768644337663	0.20920494104878531	1.0,0.859,0.788	0.786,0.831,0.779	0.084
656	"ENSG00000196756"	"SNHG17"	chr20	-	38421005	38422368	38421005	38421098	38422290	38422368	656	251,271,280	1,0,0	318,440,418	2,1,4	1341	149	0.0413023748877	0.1270816326266681	0.965,1.0,1.0	0.946,0.98,0.921	0.039
657	"ENSG00000196756"	"SNHG17"	chr20	-	38425934	38426503	38425934	38426048	38426418	38426503	657	5,15,9	20,14,17	25,37,33	72,120,88	519	149	0.178589386146	0.39671302247189966	0.067,0.235,0.132	0.091,0.081,0.097	0.055
658	"ENSG00000196756"	"SNHG17"	chr20	-	38425934	38426503	38425934	38426052	38426418	38426503	658	5,12,7	3,5,3	24,36,24	6,13,12	515	149	0.4902368539	0.8419722871865358	0.325,0.41,0.403	0.536,0.445,0.367	-0.07
659	"ENSG00000196756"	"SNHG17"	chr20	-	38426418	38427444	38426418	38426503	38427246	38427444	659	31,66,65	9,2,1	149,198,218	3,6,7	892	149	0.222161145017	0.4708489939166269	0.365,0.846,0.916	0.892,0.846,0.839	-0.15
660	"ENSG00000196756"	"SNHG17"	chr20	-	38430698	38431112	38430698	38430898	38431040	38431112	660	11,19,20	1,0,0	35,45,84	3,0,3	291	149	0.0658340477156	0.1848757623535842	0.849,1.0,1.0	0.857,1.0,0.935	0.019
668	"ENSG00000088826"	"SMOX"	chr20	+	4182088	4182848	4182088	4182323	4182482	4182848	668	66,79,61	1,0,5	78,76,71	2,2,3	308	149	0.690473982815	1.0	0.97,1.0,0.855	0.95,0.948,0.92	0.002
670	"ENSG00000283633"	NA	chr22	+	16614076	16615111	16614076	16614178	16614698	16615111	670	19,26,19	1,1,0	6,9,19	1,1,0	669	149	1	1.0	0.809,0.853,1.0	0.572,0.667,1.0	0.141
671	"ENSG00000130589"	"HELZ2"	chr20	-	63570684	63573221	63570684	63570868	63572107	63573221	671	6,7,5	9,8,4	20,32,12	2,5,7	1388	149	0.00051464275003	0.003347624318691253	0.067,0.086,0.118	0.518,0.407,0.155	-0.27
672	"ENSG00000196562"	"SULF2"	chr20	-	47659398	47659730	47659398	47659452	47659696	47659730	672	23,38,31	116,83,84	27,20,23	61,53,54	393	149	0.262546010154	0.5369351283747293	0.07,0.148,0.123	0.144,0.125,0.139	-0.022
673	"ENSG00000026036"	"RTEL1-TNFRSF6B"	chr20	+	63688527	63689132	63688527	63688605	63689054	63689132	673	28,21,15	43,34,43	13,23,22	37,32,41	598	149	0.952902374552	1.0	0.14,0.133,0.08	0.08,0.152,0.118	0.001
674	"ENSG00000026036"	"RTEL1-TNFRSF6B"	chr20	+	63689749	63690210	63689749	63689865	63690086	63690210	674	10,7,10	57,51,46	25,14,17	45,62,68	370	149	0.0181598102935	0.06475530293595566	0.066,0.052,0.08	0.183,0.083,0.091	-0.053
676	"ENSG00000026036"	"RTEL1-TNFRSF6B"	chr20	+	63691741	63693003	63691741	63691837	63692804	63693003	676	5,8,7	39,54,35	4,5,9	45,69,48	1116	149	0.361526469085	0.6786850103102295	0.017,0.019,0.026	0.012,0.01,0.024	0.005
677	"ENSG00000026036"	"RTEL1-TNFRSF6B"	chr20	+	63695777	63697191	63695777	63695854	63696759	63697191	677	131,116,107	6,2,1	132,124,144	3,1,2	1054	149	0.348025964965	0.6599252739547972	0.755,0.891,0.938	0.861,0.946,0.911	-0.045
678	"ENSG00000125826"	"RBCK1"	chr20	+	428490	429094	428490	428589	428950	429094	678	22,23,21	57,59,53	31,35,24	41,38,52	510	149	0.00897067182302	0.036454252775404164	0.101,0.102,0.104	0.181,0.212,0.119	-0.068
680	"ENSG00000101310"	"SEC23B"	chr20	+	18507939	18508297	18507939	18507990	18508090	18508297	680	3,7,10	0,0,0	7,10,7	0,1,0	249	149	1	1.0	1.0,1.0,1.0	1.0,0.857,1.0	0.048
681	"ENSG00000132664"	"POLR3F"	chr20	+	18472841	18473458	18472841	18472909	18473390	18473458	681	4,6,0	31,25,29	7,4,10	43,30,39	630	149	0.153901973736	0.3572690482224356	0.03,0.054,0.0	0.037,0.031,0.057	-0.014
682	"ENSG00000088305"	"DNMT3B"	chr20	+	32796789	32797299	32796789	32796869	32796940	32797299	682	1,3,13	1,0,0	3,5,4	3,0,0	220	149	0.340084319631	0.6499187274529575	0.404,1.0,1.0	0.404,1.0,1.0	0.0
683	"ENSG00000088305"	"DNMT3B"	chr20	+	32796789	32797299	32796789	32796869	32797186	32797299	683	6,9,17	48,43,61	8,10,7	34,51,50	466	149	0.64913916527	1.0	0.038,0.063,0.082	0.07,0.059,0.043	0.004
684	"ENSG00000196839"	"ADA"	chr20	-	44619521	44620401	44619521	44619847	44620298	44620401	684	15,31,11	103,128,124	16,6,11	91,79,81	600	149	0.350284510398	0.6630385375390715	0.035,0.057,0.022	0.042,0.019,0.033	0.007
686	"ENSG00000196839"	"ADA"	chr20	-	44619521	44620401	44619521	44619945	44620298	44620401	686	10,24,11	0,0,1	13,4,9	0,0,0	502	149	1	1.0	1.0,1.0,0.766	1.0,1.0,1.0	-0.078
687	"ENSG00000196839"	"ADA"	chr20	-	44620298	44621147	44620298	44620401	44621017	44621147	687	4,8,6	104,134,118	4,3,6	69,72,69	765	149	0.934020207224	1.0	0.007,0.011,0.01	0.011,0.008,0.017	-0.003
688	"ENSG00000196839"	"ADA"	chr20	-	44621017	44623078	44621017	44621147	44622828	44623078	688	8,9,15	11,11,3	4,0,6	13,10,11	1830	149	0.000663594503474	0.004130862062154941	0.056,0.062,0.289	0.024,0.0,0.043	0.113
689	"ENSG00000196839"	"ADA"	chr20	-	44622828	44623078	44622828	44622930	44623006	44623078	689	23,22,10	92,116,112	14,11,25	70,61,47	225	149	0.0673436387282	0.18771415743275305	0.142,0.112,0.056	0.117,0.107,0.26	-0.058
690	"ENSG00000196839"	"ADA"	chr20	-	44622828	44623078	44622828	44622930	44623033	44623078	690	52,53,37	6,3,3	23,21,38	5,1,7	252	149	0.229654130395	0.48332689747001395	0.837,0.913,0.879	0.731,0.925,0.762	0.07
694	"ENSG00000061656"	"SPAG4"	chr20	+	35617519	35617840	35617519	35617586	35617778	35617840	694	18,40,44	6,9,2	4,10,7	2,2,2	341	149	0.595293519579	0.9582518443975863	0.567,0.66,0.906	0.466,0.686,0.605	0.125
695	"ENSG00000061656"	"SPAG4"	chr20	+	35618449	35618720	35618449	35618475	35618611	35618720	695	14,13,14	15,12,9	7,7,7	1,7,3	285	149	0.260835304191	0.5339289474673076	0.328,0.362,0.449	0.785,0.343,0.55	-0.18
699	"ENSG00000125835"	"SNRPB"	chr20	-	2463088	2463899	2463088	2463227	2463746	2463899	699	80,77,76	2421,2339,2631	124,115,101	2154,2180,2062	668	149	0.156676629414	0.36136938797724916	0.007,0.007,0.006	0.013,0.012,0.011	-0.005
700	"ENSG00000125835"	"SNRPB"	chr20	-	2465707	2467315	2465707	2465819	2467191	2467315	700	53,56,49	20,22,17	135,158,219	169,178,146	1521	149	2.7231231281e-07	4.615816365333468e-06	0.206,0.2,0.22	0.073,0.08,0.128	0.115
701	"ENSG00000125835"	"SNRPB"	chr20	-	2465707	2467758	2465707	2465819	2467606	2467758	701	78,101,94	2604,2575,2505	276,276,322	2474,2053,2144	1936	149	0.680226789379	1.0	0.002,0.003,0.003	0.009,0.01,0.011	-0.007
702	"ENSG00000125835"	"SNRPB"	chr20	-	2465707	2467758	2465707	2467315	2467606	2467758	702	28,46,46	13,16,14	142,121,105	113,119,112	440	149	6.90202706988e-06	7.991485496602596e-05	0.422,0.493,0.527	0.299,0.256,0.241	0.215
706	"ENSG00000244687"	"UBE2V1"	chr20	-	50096482	50096820	50096482	50096534	50096671	50096820	706	7,10,5	8,2,13	10,13,14	4,6,10	286	149	0.316870367834	0.6181354039187881	0.313,0.723,0.167	0.566,0.53,0.422	-0.105
707	"ENSG00000244687"	"UBE2V1"	chr20	-	50115484	50115954	50115484	50115621	50115698	50115954	707	30,20,25	1,5,1	10,21,15	0,1,0	226	149	0.00410141480951	0.01887905067668028	0.952,0.725,0.943	1.0,0.933,1.0	-0.104
708	"ENSG00000244687"	"UBE2V1"	chr20	-	50115484	50115954	50115484	50115621	50115829	50115954	708	74,52,52	2,0,0	23,29,30	4,0,4	357	149	0.000269659051841	0.0019200132678858714	0.939,1.0,1.0	0.706,1.0,0.758	0.158
709	"ENSG00000101246"	"ARFRP1"	chr20	-	63698642	63700702	63698642	63700530	63700601	63700702	709	18,21,18	72,49,77	23,40,31	48,70,61	220	149	0.00506025069175	0.02250794722583363	0.145,0.225,0.137	0.245,0.279,0.256	-0.091
710	"ENSG00000101347"	"SAMHD1"	chr20	-	36911217	36912552	36911217	36911333	36912460	36912552	710	4,7,3	39,32,23	7,6,5	51,31,25	1276	149	0.676689507276	1.0	0.012,0.025,0.015	0.016,0.022,0.023	-0.003
711	"ENSG00000000419"	"DPM1"	chr20	-	50945736	50945923	50945736	50945762	50945846	50945923	711	13,6,9	129,167,186	11,9,19	186,147,158	233	149	0.224514436871	0.47490040806384093	0.061,0.022,0.03	0.036,0.038,0.071	-0.011
712	"ENSG00000101004"	"NINL"	chr20	-	25480160	25482100	25480160	25480267	25481967	25482100	712	16,26,19	18,22,22	4,6,17	16,12,20	1849	149	0.040062426856	0.12380613064584639	0.067,0.087,0.065	0.02,0.039,0.064	0.032
713	"ENSG00000124228"	"DDX27"	chr20	+	49233567	49236231	49233567	49233709	49236149	49236231	713	117,133,134	0,1,0	192,232,254	0,0,0	2589	149	1	1.0	1.0,0.884,1.0	1.0,1.0,1.0	-0.039
714	"ENSG00000124228"	"DDX27"	chr20	+	49243628	49244077	49243628	49243703	49243815	49244077	714	2,5,7	120,101,123	6,7,13	92,119,115	261	149	0.0356095924848	0.11274623182187833	0.009,0.027,0.031	0.036,0.032,0.061	-0.021
715	"ENSG00000022277"	"RTF2"	chr20	+	56516934	56517201	56516934	56516989	56517105	56517201	715	16,11,14	472,485,536	25,18,10	434,406,498	265	149	0.104180178167	0.264527672363307	0.019,0.013,0.014	0.031,0.024,0.011	-0.007
716	"ENSG00000124198"	"ARFGEF2"	chr20	+	49013563	49013960	49013563	49013694	49013830	49013960	716	1,1,1	12,17,12	2,3,0	6,16,16	285	149	0.607932525549	0.9693206722985925	0.042,0.03,0.042	0.148,0.089,0.0	-0.041
729	"ENSG00000088836"	"SLC4A11"	chr20	-	3229094	3229452	3229094	3229263	3229345	3229452	729	1,0,1	28,18,23	5,8,2	18,24,32	231	149	6.75300537251e-05	0.0005747888521638943	0.023,0.0,0.027	0.152,0.177,0.039	-0.106
730	"ENSG00000124104"	"SNX21"	chr20	+	45840638	45842881	45840638	45840780	45842032	45842881	730	209,237,216	0,1,1	147,126,123	0,0,0	1401	149	1	1.0	1.0,0.962,0.958	1.0,1.0,1.0	-0.027
731	"ENSG00000088970"	"KIZ"	chr20	+	21244244	21246622	21244244	21244288	21246478	21246622	731	269,351,316	18,14,19	128,146,141	20,15,15	2339	149	0.000916950626799	0.005411720300741361	0.488,0.615,0.514	0.29,0.383,0.375	0.19
733	"ENSG00000149636"	"DSN1"	chr20	-	36770872	36771473	36770872	36770977	36771424	36771473	733	300,308,298	0,2,5	290,237,263	2,4,3	596	149	0.402512855097	0.7342006174163893	1.0,0.975,0.937	0.973,0.937,0.956	0.015
734	"ENSG00000149636"	"DSN1"	chr20	-	36770872	36771473	36770872	36771024	36771424	36771473	734	238,264,249	6,0,6	251,195,209	9,1,7	549	149	0.185968789569	0.40804697093186415	0.915,1.0,0.918	0.883,0.981,0.89	0.026
735	"ENSG00000149636"	"DSN1"	chr20	-	36770872	36771473	36770872	36771193	36771424	36771473	735	44,66,55	92,102,104	52,36,43	85,101,112	380	149	0.161677906328	0.3694883721876256	0.158,0.202,0.172	0.193,0.123,0.131	0.028
737	"ENSG00000160410"	"SHKBP1"	chr19	+	40577157	40577441	40577157	40577284	40577395	40577441	737	4,2,4	134,119,138	3,7,7	108,122,98	260	149	0.0635304018972	0.17995099912620519	0.017,0.01,0.016	0.016,0.032,0.039	-0.015
738	"ENSG00000160410"	"SHKBP1"	chr19	+	40577395	40577630	40577395	40577441	40577556	40577630	738	3,1,0	113,100,104	4,3,3	83,96,99	264	149	0.480349810192	0.8302968928582894	0.015,0.006,0.0	0.026,0.017,0.017	-0.013
739	"ENSG00000215440"	"NPEPL1"	chr20	+	58713419	58714093	58713419	58713543	58713916	58714093	739	33,31,29	18,15,16	26,58,54	16,12,14	522	149	0.10942753871	0.27552103597091976	0.344,0.371,0.341	0.317,0.58,0.524	-0.122
740	"ENSG00000171703"	"TCEA2"	chr20	+	64069764	64070414	64069764	64069821	64070259	64070414	740	70,79,58	74,68,59	34,58,56	48,52,52	587	149	0.702608947543	1.0	0.194,0.228,0.2	0.152,0.221,0.215	0.011
741	"ENSG00000171703"	"TCEA2"	chr20	+	64069764	64070635	64069764	64070414	64070488	64070635	741	3,3,4	82,80,75	9,5,3	63,61,64	223	149	0.0497672633171	0.1474600093403522	0.024,0.024,0.034	0.087,0.052,0.03	-0.029
742	"ENSG00000171703"	"TCEA2"	chr20	+	64071869	64072346	64071869	64071941	64072171	64072346	742	18,18,23	50,39,44	19,20,28	29,24,20	379	149	0.00579580986471	0.02522171348631548	0.124,0.154,0.17	0.205,0.247,0.355	-0.12
743	"ENSG00000101365"	"IDH3B"	chr20	-	2658394	2658837	2658394	2658522	2658637	2658837	743	375,360,403	9,9,16	355,330,360	17,9,8	264	149	0.758138105514	1.0	0.959,0.958,0.934	0.922,0.954,0.962	0.004
744	"ENSG00000101365"	"IDH3B"	chr20	-	2658394	2658837	2658394	2658522	2658758	2658837	744	585,582,636	46,38,35	586,557,558	44,29,43	385	149	0.853901051433	1.0	0.831,0.856,0.876	0.838,0.881,0.834	0.003
745	"ENSG00000101365"	"IDH3B"	chr20	-	2659698	2660176	2659698	2659793	2660029	2660176	745	39,54,43	355,361,432	85,98,93	359,315,313	385	149	3.6949210358e-10	1.1443611405527077e-08	0.041,0.055,0.037	0.084,0.107,0.103	-0.054
746	"ENSG00000101365"	"IDH3B"	chr20	-	2659698	2660176	2659698	2659793	2660067	2660176	746	141,152,145	9,8,7	194,180,178	10,11,11	423	149	0.783348187219	1.0	0.847,0.87,0.879	0.872,0.852,0.851	0.007
747	"ENSG00000101365"	"IDH3B"	chr20	-	2660456	2660829	2660456	2660590	2660696	2660829	747	19,16,16	468,471,415	34,39,24	472,409,395	255	149	0.000197534025718	0.0014748423388429247	0.023,0.019,0.022	0.04,0.053,0.034	-0.021
751	"ENSG00000080189"	"SLC35C2"	chr20	-	46349527	46350890	46349527	46350524	46350760	46350890	751	25,35,38	92,93,88	23,38,42	59,60,65	385	149	0.0202089177866	0.07113765914964995	0.095,0.127,0.143	0.131,0.197,0.2	-0.054
752	"ENSG00000080189"	"SLC35C2"	chr20	-	46358386	46358763	46358386	46358558	46358690	46358763	752	184,189,218	1,4,1	159,159,181	0,1,2	281	149	0.572704466188	0.934353742148469	0.99,0.962,0.991	1.0,0.988,0.98	-0.008
754	"ENSG00000062598"	"ELMO2"	chr20	-	46368890	46370525	46368890	46368968	46370442	46370525	754	30,23,33	31,35,38	15,19,13	26,22,23	1623	149	0.305784507865	0.6037078190430194	0.082,0.057,0.074	0.05,0.073,0.049	0.014
757	"ENSG00000069399"	"BCL3"	chr19	+	44758245	44758841	44758245	44758413	44758723	44758841	757	8,7,2	13,11,13	2,3,6	3,5,5	459	149	0.438301295643	0.7797162486846755	0.167,0.171,0.048	0.178,0.163,0.28	-0.078
758	"ENSG00000069399"	"BCL3"	chr19	+	44758245	44758841	44758245	44758473	44758723	44758841	758	8,7,2	0,0,2	2,3,6	0,0,0	399	149	0.501856215671	0.855098455770873	1.0,1.0,0.272	1.0,1.0,1.0	-0.243
759	"ENSG00000101782"	"RIOK3"	chr18	+	23477005	23477268	23477005	23477086	23477178	23477268	759	26,19,18	63,65,77	37,54,35	179,150,134	241	149	0.617977120625	0.9779358170956531	0.203,0.153,0.126	0.113,0.182,0.139	0.016
762	"ENSG00000046604"	"DSG2"	chr18	+	31522082	31522608	31522082	31522249	31522358	31522608	762	1,6,5	0,2,1	8,2,3	0,0,0	258	149	0.754697360298	1.0	1.0,0.634,0.743	1.0,1.0,1.0	-0.208
764	"ENSG00000177337"	"DLGAP1-AS1"	chr18	+	3596578	3597372	3596578	3596675	3597175	3597372	764	2,3,2	0,0,0	6,0,2	1,0,0	649	149	1	1.0	1.0,1.0,1.0	0.579,NA,1.0	0.211
766	"ENSG00000105426"	"PTPRS"	chr19	-	5218419	5219467	5218419	5218532	5219309	5219467	766	70,70,75	31,28,21	29,29,16	9,35,34	926	149	0.00118851446205	0.00674058767248553	0.267,0.287,0.365	0.341,0.118,0.07	0.13
767	"ENSG00000141644"	"MBD1"	chr18	-	50268845	50271540	50268845	50269818	50271468	50271540	767	284,290,257	10,3,17	421,576,513	10,14,8	1799	149	0.203398038626	0.43824037752627426	0.702,0.889,0.556	0.777,0.773,0.842	-0.082
768	"ENSG00000141644"	"MBD1"	chr18	-	50276661	50276998	50276661	50276744	50276831	50276998	768	16,14,25	75,57,67	9,30,29	74,81,94	236	149	0.956979971963	1.0	0.119,0.134,0.191	0.071,0.19,0.163	0.007
769	"ENSG00000100983"	"GSS"	chr20	-	34942487	34943006	34942487	34942627	34942930	34943006	769	87,78,61	215,159,173	49,74,71	147,139,125	452	149	0.374566287813	0.6983179612470569	0.118,0.139,0.104	0.099,0.149,0.158	-0.015
776	"ENSG00000267374"	"MIR924HG"	chr18	-	39206916	39208789	39206916	39208039	39208598	39208789	776	52,64,50	0,0,0	124,106,88	2,1,0	708	149	0.30493223262	0.6023412028079056	1.0,1.0,1.0	0.929,0.957,1.0	0.038
777	"ENSG00000101639"	"CEP192"	chr18	+	13057584	13059312	13057584	13057733	13059081	13059312	777	2,4,3	12,19,15	2,1,0	19,23,17	1497	149	0.866310697551	1.0	0.016,0.021,0.02	0.01,0.004,0.0	0.014
779	"ENSG00000049759"	"NEDD4L"	chr18	+	58383245	58385586	58383245	58383319	58385525	58385586	779	1,0,3	39,32,31	0,2,0	22,20,18	2355	149	1	1.0	0.002,0.0,0.006	0.0,0.006,0.0	0.001
780	"ENSG00000256463"	"SALL3"	chr18	+	78992073	78995462	78992073	78994905	78995121	78995462	780	0,2,5	6,6,10	0,2,3	0,6,5	365	149	1	1.0	0.0,0.12,0.17	NA,0.12,0.197	-0.062
781	"ENSG00000101557"	"USP14"	chr18	+	209970	210493	209970	210031	210385	210493	781	38,28,30	133,115,88	28,35,23	95,128,136	503	149	0.343429989885	0.6540600680484939	0.078,0.067,0.092	0.08,0.075,0.048	0.011
782	"ENSG00000166347"	"CYB5A"	chr18	-	74255740	74260944	74255740	74255775	74260914	74260944	782	78,68,65	248,223,262	63,61,77	215,182,192	5288	149	0.955538716804	1.0	0.009,0.009,0.007	0.008,0.009,0.011	-0.001
783	"ENSG00000176225"	"RTTN"	chr18	-	70005197	70006484	70005197	70005267	70006380	70006484	783	8,15,18	24,30,30	11,12,5	27,23,28	1262	149	0.269875637819	0.5490900379091089	0.038,0.056,0.066	0.046,0.058,0.021	0.012
